created_at,entry_id,field1,field2,field3,field4,field5,field6,latitude,longitude,elevation,status
2020-09-11 10:53:54 KST,1021,29.30,49.12,1011.99,13,21,23,,,,
2020-09-11 10:58:56 KST,1022,29.65,47.38,1012.06,12,20,20,,,,
2020-09-11 11:03:58 KST,1023,29.86,46.42,1012.01,8,15,15,,,,
2020-09-11 11:08:59 KST,1024,30.15,45.19,1012.03,9,15,16,,,,
2020-09-11 11:14:01 KST,1025,30.28,44.30,1012.02,18,32,33,,,,
2020-09-11 11:19:02 KST,1026,30.52,44.52,1012.01,11,16,17,,,,
2020-09-11 11:24:04 KST,1027,30.66,43.14,1012.15,10,14,14,,,,
2020-09-11 11:29:05 KST,1028,30.89,43.91,1012.16,9,13,13,,,,
2020-09-11 11:34:07 KST,1029,31.08,43.29,1012.17,10,14,14,,,,
2020-09-11 11:39:09 KST,1030,31.27,43.60,1012.22,11,20,21,,,,
2020-09-11 11:44:10 KST,1031,31.17,43.29,1012.30,19,29,31,,,,
2020-09-11 11:49:12 KST,1032,30.95,44.50,1012.26,11,18,18,,,,
2020-09-11 11:54:13 KST,1033,30.75,44.57,1012.19,10,17,17,,,,
2020-09-11 11:59:15 KST,1034,30.57,44.77,1012.20,11,18,19,,,,
2020-09-11 12:04:17 KST,1035,30.48,44.08,1012.24,10,18,19,,,,
2020-09-11 12:09:18 KST,1036,30.47,44.39,1012.13,9,15,16,,,,
2020-09-11 12:14:19 KST,1037,30.52,45.00,1012.10,12,20,21,,,,
2020-09-11 12:19:21 KST,1038,30.71,44.56,1012.10,9,15,16,,,,
2020-09-11 12:24:23 KST,1039,30.89,44.07,1012.10,11,18,19,,,,
2020-09-11 12:29:25 KST,1040,31.07,44.48,1012.09,11,15,17,,,,
2020-09-11 12:34:26 KST,1041,31.25,43.96,1012.04,10,17,18,,,,
2020-09-11 12:39:27 KST,1042,31.36,43.49,1011.94,8,13,15,,,,
2020-09-11 12:44:29 KST,1043,31.55,42.57,1011.83,10,17,18,,,,
2020-09-11 12:49:31 KST,1044,31.66,42.10,1011.82,10,17,17,,,,
2020-09-11 12:54:32 KST,1045,31.73,41.71,1011.78,10,15,15,,,,
2020-09-11 12:59:34 KST,1046,31.68,42.13,1011.77,10,15,15,,,,
2020-09-11 13:04:36 KST,1047,31.73,41.92,1011.79,9,11,13,,,,
2020-09-11 13:09:37 KST,1048,32.00,41.91,1011.70,11,17,18,,,,
2020-09-11 13:14:39 KST,1049,32.18,41.71,1011.63,9,15,15,,,,
2020-09-11 13:19:40 KST,1050,32.17,42.18,1011.61,8,13,13,,,,
2020-09-11 13:24:42 KST,1051,32.07,41.53,1011.52,8,11,11,,,,
2020-09-11 13:29:44 KST,1052,31.83,41.09,1011.55,10,14,15,,,,
2020-09-11 13:34:46 KST,1053,31.73,41.90,1011.55,8,13,13,,,,
2020-09-11 13:39:47 KST,1054,31.13,57.44,1011.54,1,2,2,,,,
2020-09-11 13:44:48 KST,1055,29.90,59.61,1011.58,0,1,2,,,,
2020-09-11 13:49:50 KST,1056,29.57,61.17,1011.60,0,1,1,,,,
2020-09-11 13:54:51 KST,1057,29.27,61.98,1011.58,2,3,3,,,,
2020-09-11 13:59:53 KST,1058,29.09,61.31,1011.50,2,4,5,,,,
2020-09-11 14:04:55 KST,1059,29.53,65.81,1011.55,5,8,11,,,,
2020-09-11 14:09:56 KST,1060,30.20,64.40,1011.56,5,11,14,,,,
2020-09-11 14:14:57 KST,1061,28.95,63.51,1011.62,4,6,7,,,,
2020-09-11 14:19:59 KST,1062,27.47,63.57,1011.59,4,9,9,,,,
2020-09-11 14:25:01 KST,1063,26.70,63.39,1011.58,3,5,5,,,,
2020-09-11 14:30:02 KST,1064,27.17,64.84,1011.67,3,7,8,,,,
2020-09-11 14:35:04 KST,1065,26.49,62.72,1011.63,2,3,3,,,,
2020-09-11 14:40:05 KST,1066,26.24,62.03,1011.71,5,8,8,,,,
2020-09-11 14:45:07 KST,1067,27.73,49.27,1011.63,9,18,18,,,,
2020-09-11 14:50:08 KST,1068,28.57,46.76,1011.64,7,10,10,,,,
2020-09-11 14:55:09 KST,1069,28.97,46.35,1011.63,7,12,14,,,,
2020-09-11 15:00:11 KST,1070,29.18,45.89,1011.66,6,12,12,,,,
2020-09-11 15:05:12 KST,1071,29.25,45.78,1011.68,10,14,14,,,,
2020-09-11 15:10:13 KST,1072,29.28,46.06,1011.78,9,12,12,,,,
2020-09-11 15:15:15 KST,1073,29.27,46.61,1011.93,8,12,12,,,,
2020-09-11 15:20:16 KST,1074,29.14,48.29,1012.01,8,12,13,,,,
2020-09-11 15:25:18 KST,1075,29.03,48.97,1011.95,8,12,14,,,,
2020-09-11 15:30:19 KST,1076,28.88,49.07,1012.18,8,11,13,,,,
2020-09-11 15:35:21 KST,1077,28.75,50.19,1012.32,8,14,14,,,,
2020-09-11 15:40:23 KST,1078,28.70,50.74,1012.31,13,21,22,,,,
2020-09-11 15:45:24 KST,1079,28.66,50.57,1012.29,9,14,17,,,,
2020-09-11 15:50:25 KST,1080,28.65,51.89,1012.36,7,11,11,,,,
2020-09-11 15:55:27 KST,1081,28.55,52.35,1012.37,11,18,18,,,,
2020-09-11 16:00:28 KST,1082,28.39,53.28,1012.42,8,14,15,,,,
2020-09-11 16:05:30 KST,1083,28.21,53.21,1012.47,10,17,17,,,,
2020-09-11 16:10:31 KST,1084,28.10,54.52,1012.38,10,15,16,,,,
2020-09-11 16:15:32 KST,1085,28.10,56.00,1012.37,11,20,21,,,,
2020-09-11 16:20:34 KST,1086,28.03,53.93,1012.45,10,15,16,,,,
2020-09-11 16:25:35 KST,1087,27.88,54.25,1012.46,8,14,15,,,,
2020-09-11 16:30:36 KST,1088,27.89,53.72,1012.56,11,19,19,,,,
2020-09-11 16:35:38 KST,1089,27.82,54.35,1012.62,11,16,16,,,,
2020-09-11 16:40:39 KST,1090,27.69,55.04,1012.64,12,16,16,,,,
2020-09-11 16:45:41 KST,1091,27.52,54.51,1012.68,11,16,17,,,,
2020-09-11 16:50:42 KST,1092,27.28,55.31,1012.73,10,16,17,,,,
2020-09-11 16:55:44 KST,1093,27.14,56.46,1012.66,11,18,19,,,,
2020-09-11 17:00:46 KST,1094,27.09,56.81,1012.66,12,16,19,,,,
2020-09-11 17:05:47 KST,1095,27.04,59.34,1012.66,10,15,15,,,,
2020-09-11 17:10:49 KST,1096,26.88,61.19,1012.71,13,21,21,,,,
2020-09-11 17:15:51 KST,1097,26.63,61.50,1012.66,12,21,22,,,,
2020-09-11 17:20:52 KST,1098,26.58,62.60,1012.66,15,21,23,,,,
2020-09-11 17:25:53 KST,1099,26.54,61.81,1012.67,13,20,20,,,,
2020-09-11 17:30:54 KST,1100,26.27,62.69,1012.73,14,20,21,,,,
2020-09-11 17:35:56 KST,1101,26.19,62.28,1012.81,15,20,21,,,,
2020-09-11 17:40:58 KST,1102,26.00,63.22,1012.82,15,24,24,,,,
2020-09-11 17:46:00 KST,1103,25.91,62.88,1012.79,13,20,20,,,,
2020-09-11 17:51:01 KST,1104,25.81,63.04,1012.80,14,25,25,,,,
2020-09-11 17:56:03 KST,1105,25.86,62.88,1012.75,14,23,24,,,,
2020-09-11 18:01:04 KST,1106,25.74,63.23,1012.76,13,23,24,,,,
2020-09-11 18:06:06 KST,1107,25.70,62.46,1012.80,13,20,22,,,,
2020-09-11 18:11:08 KST,1108,25.58,62.55,1012.81,14,24,24,,,,
2020-09-11 18:16:09 KST,1109,25.66,62.66,1012.81,14,20,20,,,,
2020-09-11 18:21:11 KST,1110,25.60,63.01,1012.86,13,25,25,,,,
2020-09-11 18:26:12 KST,1111,25.48,63.30,1012.80,13,22,22,,,,
2020-09-11 18:31:14 KST,1112,25.37,62.69,1012.80,13,19,19,,,,
2020-09-11 18:36:16 KST,1113,25.26,63.52,1012.83,14,23,24,,,,
2020-09-11 18:41:17 KST,1114,25.20,63.89,1012.71,16,25,25,,,,
2020-09-11 18:46:19 KST,1115,25.12,64.39,1012.76,15,27,29,,,,
2020-09-11 18:51:20 KST,1116,25.09,65.24,1012.79,16,28,31,,,,
2020-09-11 18:56:22 KST,1117,25.16,64.63,1012.75,16,25,25,,,,
2020-09-11 19:01:23 KST,1118,25.13,63.89,1012.80,16,25,29,,,,
2020-09-11 19:06:25 KST,1119,25.23,63.60,1013.00,15,26,30,,,,
2020-09-11 19:11:27 KST,1120,25.22,63.38,1013.06,15,23,23,,,,
2020-09-11 19:16:28 KST,1121,25.26,63.32,1013.22,13,24,25,,,,
2020-09-11 19:21:30 KST,1122,25.27,61.83,1013.29,15,24,24,,,,
2020-09-11 19:26:31 KST,1123,25.19,62.41,1013.35,16,25,26,,,,
2020-09-11 19:31:33 KST,1124,25.18,62.33,1013.45,17,24,25,,,,
2020-09-11 19:36:34 KST,1125,25.14,62.67,1013.54,17,29,29,,,,
2020-09-11 19:41:36 KST,1126,25.15,62.18,1013.52,18,24,25,,,,
2020-09-11 19:46:37 KST,1127,25.18,62.49,1013.61,18,28,28,,,,
2020-09-11 19:51:39 KST,1128,25.21,62.88,1013.70,17,26,27,,,,
2020-09-11 19:56:40 KST,1129,25.23,63.00,1013.68,19,28,28,,,,
2020-09-11 20:01:42 KST,1130,25.30,61.81,1013.68,18,30,31,,,,
2020-09-11 20:06:43 KST,1131,25.28,61.16,1013.79,20,29,31,,,,
2020-09-11 20:11:44 KST,1132,25.30,61.18,1013.76,17,24,24,,,,
2020-09-11 20:16:46 KST,1133,25.24,61.18,1013.79,17,29,32,,,,
2020-09-11 20:21:48 KST,1134,25.23,61.45,1013.87,16,23,23,,,,
2020-09-11 20:26:49 KST,1135,25.34,56.43,1013.89,10,16,17,,,,
2020-09-11 20:31:51 KST,1136,25.43,57.22,1013.94,12,18,19,,,,
2020-09-11 20:36:52 KST,1137,25.49,54.88,1013.89,9,15,15,,,,
2020-09-11 20:41:54 KST,1138,25.42,55.72,1013.91,10,19,19,,,,
2020-09-11 20:46:56 KST,1139,25.40,55.91,1013.71,13,19,20,,,,
2020-09-11 20:51:57 KST,1140,25.38,55.08,1013.67,10,16,16,,,,
2020-09-11 20:56:59 KST,1141,25.34,54.92,1013.85,10,17,17,,,,
2020-09-11 21:02:01 KST,1142,25.36,55.40,1013.86,14,23,24,,,,
2020-09-11 21:07:02 KST,1143,25.34,54.71,1013.88,9,15,15,,,,
2020-09-11 21:12:04 KST,1144,25.35,55.08,1013.85,8,14,14,,,,
2020-09-11 21:17:06 KST,1145,25.29,54.41,1013.79,9,14,15,,,,
2020-09-11 21:22:08 KST,1146,25.28,55.25,1013.83,10,13,14,,,,
2020-09-11 21:27:09 KST,1147,25.17,57.28,1013.87,9,15,16,,,,
2020-09-11 21:32:11 KST,1148,25.03,57.37,1013.90,9,15,15,,,,
2020-09-11 21:37:12 KST,1149,24.99,58.00,1013.99,10,15,16,,,,
2020-09-11 21:42:13 KST,1150,24.95,58.56,1013.95,8,14,14,,,,
2020-09-11 21:47:15 KST,1151,24.92,60.71,1014.03,11,18,19,,,,
2020-09-11 21:52:16 KST,1152,24.77,58.40,1014.02,9,12,12,,,,
2020-09-11 21:57:18 KST,1153,24.72,60.09,1014.11,10,15,16,,,,
2020-09-11 22:02:19 KST,1154,24.64,61.50,1014.07,9,14,15,,,,
2020-09-11 22:07:21 KST,1155,24.60,60.04,1014.06,9,15,15,,,,
2020-09-11 22:12:22 KST,1156,24.43,60.53,1014.10,7,10,11,,,,
2020-09-11 22:17:24 KST,1157,24.32,60.38,1014.15,9,14,15,,,,
2020-09-11 22:22:25 KST,1158,24.19,61.29,1014.13,9,13,13,,,,
2020-09-11 22:27:27 KST,1159,24.01,66.43,1014.23,13,18,18,,,,
2020-09-11 22:32:28 KST,1160,24.00,66.79,1014.30,12,17,17,,,,
2020-09-11 22:37:30 KST,1161,23.91,64.11,1014.22,7,13,13,,,,
2020-09-11 22:42:31 KST,1162,23.76,66.72,1014.19,9,15,15,,,,
2020-09-11 22:47:33 KST,1163,23.60,66.10,1014.20,8,12,12,,,,
2020-09-11 22:52:34 KST,1164,23.47,63.09,1014.22,6,12,13,,,,
2020-09-11 22:57:35 KST,1165,23.38,63.52,1014.10,10,13,14,,,,
2020-09-11 23:02:37 KST,1166,23.29,65.05,1014.12,8,13,13,,,,
2020-09-11 23:07:39 KST,1167,23.28,64.52,1014.21,9,14,17,,,,
2020-09-11 23:12:40 KST,1168,23.25,67.62,1014.15,9,18,19,,,,
2020-09-11 23:17:41 KST,1169,23.18,67.21,1014.19,9,15,16,,,,
2020-09-11 23:22:43 KST,1170,23.03,67.62,1014.12,8,15,16,,,,
2020-09-11 23:27:44 KST,1171,23.16,66.44,1014.10,9,15,15,,,,
2020-09-11 23:32:46 KST,1172,23.09,66.08,1014.07,12,19,20,,,,
2020-09-11 23:37:48 KST,1173,23.02,65.48,1014.15,8,12,13,,,,
2020-09-11 23:42:50 KST,1174,22.88,66.75,1014.15,9,15,15,,,,
2020-09-11 23:47:51 KST,1175,22.87,67.81,1014.13,10,19,19,,,,
2020-09-11 23:52:52 KST,1176,22.89,68.66,1014.13,11,17,17,,,,
2020-09-11 23:57:54 KST,1177,22.78,69.35,1014.15,10,16,17,,,,
2020-09-12 00:02:56 KST,1178,22.77,70.30,1014.16,10,15,15,,,,
2020-09-12 00:07:58 KST,1179,22.58,72.32,1014.19,12,18,18,,,,
2020-09-12 00:12:59 KST,1180,22.59,72.78,1014.19,14,19,19,,,,
2020-09-12 00:18:01 KST,1181,22.59,71.89,1014.13,9,14,14,,,,
2020-09-12 00:23:02 KST,1182,22.44,73.33,1014.02,11,18,19,,,,
2020-09-12 00:28:03 KST,1183,22.34,71.94,1013.92,8,14,14,,,,
2020-09-12 00:33:05 KST,1184,22.36,72.03,1013.90,12,18,18,,,,
2020-09-12 00:38:07 KST,1185,22.43,72.20,1013.91,9,15,17,,,,
2020-09-12 00:43:08 KST,1186,22.25,73.52,1013.94,11,18,18,,,,
2020-09-12 00:48:10 KST,1187,22.29,73.70,1013.87,10,17,19,,,,
2020-09-12 00:53:12 KST,1188,22.06,74.34,1013.84,12,22,22,,,,
2020-09-12 00:58:13 KST,1189,22.09,74.62,1013.79,12,19,19,,,,
2020-09-12 01:03:15 KST,1190,22.18,73.73,1013.76,9,17,18,,,,
2020-09-12 01:08:17 KST,1191,22.10,73.08,1013.74,10,16,16,,,,
2020-09-12 01:13:18 KST,1192,22.11,72.77,1013.75,12,19,19,,,,
2020-09-12 01:18:20 KST,1193,22.07,74.25,1013.78,13,19,19,,,,
2020-09-12 01:23:21 KST,1194,22.39,71.95,1013.76,9,20,21,,,,
2020-09-12 01:28:22 KST,1195,22.40,70.22,1013.73,10,16,17,,,,
2020-09-12 01:33:23 KST,1196,22.28,71.73,1013.76,10,16,17,,,,
2020-09-12 01:38:25 KST,1197,22.31,70.60,1013.78,11,18,18,,,,
2020-09-12 01:43:26 KST,1198,22.58,70.30,1013.85,10,16,20,,,,
2020-09-12 01:48:28 KST,1199,22.69,72.68,1013.89,11,17,17,,,,
2020-09-12 01:53:30 KST,1200,22.63,73.71,1013.88,10,16,17,,,,
2020-09-12 01:58:32 KST,1201,22.57,72.42,1013.81,12,18,20,,,,
2020-09-12 02:03:33 KST,1202,22.58,72.59,1013.81,10,16,17,,,,
2020-09-12 02:08:34 KST,1203,22.50,73.45,1013.81,11,17,19,,,,
2020-09-12 02:13:36 KST,1204,22.42,73.56,1013.78,7,14,15,,,,
2020-09-12 02:18:37 KST,1205,22.38,73.94,1013.73,10,16,16,,,,
2020-09-12 02:23:39 KST,1206,22.19,75.87,1013.71,11,20,20,,,,
2020-09-12 02:28:40 KST,1207,22.16,73.94,1013.66,11,18,19,,,,
2020-09-12 02:33:41 KST,1208,22.13,75.36,1013.56,13,21,22,,,,
2020-09-12 02:38:43 KST,1209,22.17,75.83,1013.60,11,17,17,,,,
2020-09-12 02:43:45 KST,1210,22.20,74.35,1013.56,9,14,15,,,,
2020-09-12 02:48:47 KST,1211,22.16,73.76,1013.57,12,21,22,,,,
2020-09-12 02:53:49 KST,1212,22.02,75.31,1013.56,10,19,19,,,,
2020-09-12 02:58:51 KST,1213,22.05,76.31,1013.54,11,19,20,,,,
2020-09-12 03:03:52 KST,1214,22.13,74.78,1013.47,10,14,15,,,,
2020-09-12 03:08:54 KST,1215,22.20,73.79,1013.47,8,14,14,,,,
2020-09-12 03:13:56 KST,1216,21.90,75.31,1013.45,11,17,18,,,,
2020-09-12 03:18:57 KST,1217,21.64,76.48,1013.46,8,15,15,,,,
2020-09-12 03:23:59 KST,1218,21.64,76.88,1013.37,10,17,17,,,,
2020-09-12 03:29:00 KST,1219,21.94,75.23,1013.48,8,16,18,,,,
2020-09-12 03:34:01 KST,1220,21.93,76.00,1013.55,9,14,14,,,,
2020-09-12 03:39:02 KST,1221,21.83,76.82,1013.54,9,15,16,,,,
2020-09-12 03:44:04 KST,1222,21.99,76.02,1013.59,10,17,17,,,,
2020-09-12 03:49:05 KST,1223,21.98,76.77,1013.62,8,12,14,,,,
2020-09-12 03:54:06 KST,1224,21.92,76.57,1013.60,9,12,13,,,,
2020-09-12 03:59:08 KST,1225,21.92,77.09,1013.63,10,15,15,,,,
2020-09-12 04:04:09 KST,1226,22.11,75.75,1013.64,10,18,20,,,,
2020-09-12 04:09:11 KST,1227,22.21,76.55,1013.61,10,18,20,,,,
2020-09-12 04:14:12 KST,1228,22.25,75.84,1013.61,8,14,15,,,,
2020-09-12 04:19:14 KST,1229,22.28,75.36,1013.55,8,14,16,,,,
2020-09-12 04:24:15 KST,1230,22.26,74.74,1013.50,10,17,20,,,,
2020-09-12 04:29:17 KST,1231,22.26,75.81,1013.42,9,17,18,,,,
2020-09-12 04:34:18 KST,1232,22.21,75.64,1013.42,10,14,15,,,,
2020-09-12 04:39:20 KST,1233,22.08,75.90,1013.40,9,14,14,,,,
2020-09-12 04:44:21 KST,1234,22.01,76.72,1013.40,7,15,16,,,,
2020-09-12 04:49:23 KST,1235,21.97,76.97,1013.41,5,11,11,,,,
2020-09-12 04:54:24 KST,1236,21.93,77.43,1013.44,9,14,15,,,,
2020-09-12 04:59:26 KST,1237,22.01,77.15,1013.48,7,11,11,,,,
2020-09-12 05:04:27 KST,1238,22.03,75.76,1013.45,7,12,12,,,,
2020-09-12 05:09:29 KST,1239,22.02,76.28,1013.43,8,14,15,,,,
2020-09-12 05:14:30 KST,1240,21.92,76.49,1013.36,8,14,14,,,,
2020-09-12 05:19:32 KST,1241,21.75,76.46,1013.30,8,13,13,,,,
2020-09-12 05:24:33 KST,1242,21.87,75.86,1013.18,7,11,12,,,,
2020-09-12 05:29:34 KST,1243,21.69,76.77,1013.16,9,17,20,,,,
2020-09-12 05:34:36 KST,1244,21.78,76.06,1013.21,7,16,16,,,,
2020-09-12 05:39:38 KST,1245,21.86,75.96,1013.18,6,9,9,,,,
2020-09-12 05:44:39 KST,1246,21.92,76.26,1013.22,5,9,9,,,,
2020-09-12 05:49:40 KST,1247,21.91,75.78,1013.27,4,8,10,,,,
2020-09-12 05:54:42 KST,1248,21.87,75.54,1013.18,6,10,10,,,,
2020-09-12 05:59:43 KST,1249,21.91,75.22,1013.16,8,12,13,,,,
2020-09-12 06:04:44 KST,1250,21.90,74.90,1013.20,6,12,13,,,,
2020-09-12 06:09:45 KST,1251,21.97,75.62,1013.23,8,13,14,,,,
2020-09-12 06:14:47 KST,1252,22.04,75.02,1013.32,7,11,13,,,,
2020-09-12 06:19:49 KST,1253,22.11,73.74,1013.29,7,11,11,,,,
2020-09-12 06:24:50 KST,1254,22.06,74.97,1013.33,7,11,11,,,,
2020-09-12 06:29:51 KST,1255,21.94,75.27,1013.42,6,11,12,,,,
2020-09-12 06:34:53 KST,1256,21.99,76.51,1013.42,7,11,11,,,,
2020-09-12 06:39:54 KST,1257,21.98,74.81,1013.37,8,14,14,,,,
2020-09-12 06:44:55 KST,1258,22.00,75.24,1013.39,7,11,11,,,,
2020-09-12 06:49:57 KST,1259,21.91,75.93,1013.39,9,13,18,,,,
2020-09-12 06:54:58 KST,1260,22.03,75.46,1013.41,7,11,12,,,,
2020-09-12 07:00:00 KST,1261,22.13,75.32,1013.41,7,11,11,,,,
2020-09-12 07:05:01 KST,1262,22.12,73.60,1013.49,5,8,8,,,,
2020-09-12 07:10:03 KST,1263,22.20,74.34,1013.51,7,11,11,,,,
2020-09-12 07:15:04 KST,1264,22.15,74.29,1013.54,5,8,8,,,,
2020-09-12 07:20:06 KST,1265,22.17,73.72,1013.55,5,9,9,,,,
2020-09-12 07:25:07 KST,1266,22.07,73.78,1013.51,7,12,14,,,,
2020-09-12 07:30:09 KST,1267,22.35,72.52,1013.60,7,11,14,,,,
2020-09-12 07:35:11 KST,1268,22.30,72.85,1013.66,6,9,10,,,,
2020-09-12 07:40:13 KST,1269,22.32,73.10,1013.64,7,11,11,,,,
2020-09-12 07:45:14 KST,1270,22.36,72.98,1013.60,7,11,12,,,,
2020-09-12 07:50:15 KST,1271,22.61,72.76,1013.53,8,16,16,,,,
2020-09-12 07:55:17 KST,1272,22.64,72.38,1013.55,9,15,15,,,,
2020-09-12 08:00:19 KST,1273,22.57,72.68,1013.60,8,14,17,,,,
2020-09-12 08:05:21 KST,1274,22.53,72.57,1013.54,9,16,16,,,,
2020-09-12 08:10:22 KST,1275,22.66,72.15,1013.62,9,15,15,,,,
2020-09-12 08:15:23 KST,1276,22.86,71.74,1013.59,8,13,16,,,,
2020-09-12 08:20:24 KST,1277,22.97,71.19,1013.62,8,14,14,,,,
2020-09-12 08:25:26 KST,1278,22.86,71.27,1013.60,7,14,15,,,,
2020-09-12 08:30:28 KST,1279,22.83,71.07,1013.62,8,12,12,,,,
2020-09-12 08:35:29 KST,1280,22.91,70.66,1013.72,7,11,11,,,,
2020-09-12 08:40:31 KST,1281,22.93,70.65,1013.78,5,12,12,,,,
2020-09-12 08:45:33 KST,1282,22.91,70.81,1013.76,6,11,11,,,,
2020-09-12 08:50:34 KST,1283,22.92,69.94,1013.77,7,11,12,,,,
2020-09-12 08:55:36 KST,1284,22.84,70.33,1013.80,7,13,13,,,,
2020-09-12 09:00:37 KST,1285,23.01,69.62,1013.85,6,9,9,,,,
2020-09-12 09:05:39 KST,1286,23.06,70.01,1013.74,8,14,15,,,,
2020-09-12 09:10:40 KST,1287,23.05,70.09,1013.79,7,12,12,,,,
2020-09-12 09:15:41 KST,1288,23.19,69.94,1013.80,7,14,14,,,,
2020-09-12 09:20:42 KST,1289,23.26,70.37,1013.84,7,13,14,,,,
2020-09-12 09:25:44 KST,1290,23.32,69.90,1013.81,8,15,16,,,,
2020-09-12 09:30:46 KST,1291,23.29,70.25,1013.81,7,15,16,,,,
2020-09-12 09:35:48 KST,1292,23.53,68.71,1013.81,5,13,14,,,,
2020-09-12 09:40:50 KST,1293,23.53,69.45,1013.84,8,14,15,,,,
2020-09-12 09:45:51 KST,1294,23.62,68.88,1013.79,9,18,19,,,,
2020-09-12 09:50:52 KST,1295,23.38,69.75,1013.80,8,11,11,,,,
2020-09-12 09:55:54 KST,1296,23.54,69.22,1013.84,11,16,16,,,,
2020-09-12 10:00:55 KST,1297,23.79,67.81,1013.82,6,14,16,,,,
2020-09-12 10:05:56 KST,1298,23.60,68.60,1013.81,9,16,18,,,,
2020-09-12 10:10:58 KST,1299,23.51,69.66,1013.78,9,14,14,,,,
2020-09-12 10:16:00 KST,1300,23.67,69.46,1013.79,9,14,14,,,,
2020-09-12 10:21:01 KST,1301,23.77,69.35,1013.68,6,11,13,,,,
2020-09-12 10:26:02 KST,1302,23.67,69.31,1013.63,8,13,15,,,,
2020-09-12 10:31:04 KST,1303,23.48,69.50,1013.53,8,13,13,,,,
2020-09-12 10:36:05 KST,1304,23.36,70.49,1013.48,8,13,14,,,,
2020-09-12 10:41:07 KST,1305,23.38,69.70,1013.53,5,13,13,,,,
2020-09-12 10:46:08 KST,1306,23.50,70.13,1013.57,8,13,13,,,,
2020-09-12 10:51:10 KST,1307,23.69,69.37,1013.52,10,18,19,,,,
2020-09-12 10:56:12 KST,1308,23.71,70.40,1013.48,9,18,18,,,,
2020-09-12 11:01:14 KST,1309,23.96,69.33,1013.58,7,13,15,,,,
2020-09-12 11:06:15 KST,1310,24.46,67.27,1013.60,6,10,13,,,,
2020-09-12 11:11:17 KST,1311,24.50,66.51,1013.51,9,13,14,,,,
2020-09-12 11:16:18 KST,1312,24.30,69.23,1013.49,10,15,15,,,,
2020-09-12 11:21:20 KST,1313,24.36,68.08,1013.46,9,13,14,,,,
2020-09-12 11:26:21 KST,1314,24.57,68.93,1013.44,8,15,16,,,,
2020-09-12 11:31:23 KST,1315,24.72,66.83,1013.42,7,13,15,,,,
2020-09-12 11:36:24 KST,1316,24.73,67.29,1013.44,10,17,17,,,,
2020-09-12 11:41:26 KST,1317,24.59,67.20,1013.48,9,16,17,,,,
2020-09-12 11:46:27 KST,1318,24.62,66.13,1013.49,6,9,9,,,,
2020-09-12 11:51:28 KST,1319,24.68,66.15,1013.42,6,10,11,,,,
2020-09-12 11:56:30 KST,1320,24.86,65.66,1013.45,6,9,9,,,,
2020-09-12 12:01:32 KST,1321,24.88,67.04,1013.41,8,10,10,,,,
2020-09-12 12:06:33 KST,1322,25.03,64.82,1013.36,6,8,9,,,,
2020-09-12 12:11:35 KST,1323,25.10,64.73,1013.31,8,10,11,,,,
2020-09-12 12:16:36 KST,1324,25.35,64.11,1013.28,7,12,12,,,,
2020-09-12 12:21:38 KST,1325,25.39,64.99,1013.19,7,13,15,,,,
2020-09-12 12:26:39 KST,1326,25.45,64.57,1013.17,8,13,13,,,,
2020-09-12 12:31:40 KST,1327,25.77,63.49,1013.21,9,15,16,,,,
2020-09-12 12:36:42 KST,1328,25.90,62.70,1013.19,6,10,10,,,,
2020-09-12 12:41:43 KST,1329,26.05,63.14,1013.18,7,13,13,,,,
2020-09-12 12:46:44 KST,1330,26.05,61.86,1013.13,5,8,9,,,,
2020-09-12 12:51:45 KST,1331,26.17,61.78,1013.06,6,10,10,,,,
2020-09-12 12:56:47 KST,1332,26.08,61.95,1013.06,6,10,10,,,,
2020-09-12 13:01:48 KST,1333,26.15,61.23,1013.00,6,11,11,,,,
2020-09-12 13:06:50 KST,1334,26.36,60.94,1012.94,5,8,9,,,,
2020-09-12 13:11:51 KST,1335,26.36,60.92,1012.98,5,7,8,,,,
2020-09-12 13:16:52 KST,1336,26.40,61.22,1012.90,6,9,11,,,,
2020-09-12 13:21:53 KST,1337,26.32,61.00,1012.86,5,9,10,,,,
2020-09-12 13:26:55 KST,1338,26.39,60.70,1012.76,6,9,10,,,,
2020-09-12 13:31:56 KST,1339,26.29,60.91,1012.77,5,8,8,,,,
2020-09-12 13:36:58 KST,1340,26.31,60.20,1012.67,5,8,8,,,,
2020-09-12 13:41:59 KST,1341,26.46,59.54,1012.63,7,11,11,,,,
2020-09-12 13:47:01 KST,1342,26.50,59.42,1012.59,5,7,7,,,,
2020-09-12 13:52:03 KST,1343,26.56,60.29,1012.48,6,8,9,,,,
2020-09-12 13:57:05 KST,1344,26.74,59.83,1012.51,6,11,11,,,,
2020-09-12 14:02:06 KST,1345,26.89,59.50,1012.41,7,11,12,,,,
2020-09-12 14:07:08 KST,1346,27.07,58.74,1012.39,5,9,10,,,,
2020-09-12 14:12:09 KST,1347,27.12,58.84,1012.33,6,9,10,,,,
2020-09-12 14:17:10 KST,1348,27.15,58.63,1012.30,5,8,8,,,,
2020-09-12 14:22:12 KST,1349,27.18,59.07,1012.36,6,9,9,,,,
2020-09-12 14:27:14 KST,1350,27.28,57.59,1012.31,5,6,6,,,,
2020-09-12 14:32:15 KST,1351,27.33,57.83,1012.38,4,6,6,,,,
2020-09-12 14:37:16 KST,1352,27.05,58.39,1012.36,5,8,10,,,,
